document_post_id	document_type	primary_process	document_title	content_chars	paragraphs	lines	recommended_unit	confidence	question_answer_markers	speaker_turn_markers	date_headers	numbered_points	signature_markers	attachment_markers	salutation_markers	list_density
7895	confrontation_protocol	ПРОЦЕСС 2-12 МАРТА 1938 г.	Протокол очной ставки между М.В. Бурштейном и М.М. Домбровским	6154	1	1	question_answer_blocks	high	27	0	2	0	1	0	0	1
4201	statement	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Заявление И.Н. Смирнова и М.С. Богуславского об отходе от оппозиции	6150	1	1	whole_or_light_paragraph_chunks	low	0	0	3	0	0	0	0	1
5615	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса С.А. Розентретера	6149	1	1	question_answer_blocks	high	50	0	1	0	0	0	0	1
4906	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса В.А. Барута	6140	1	1	question_answer_blocks	high	31	0	1	0	0	0	0	1
11308	letter	ТРОЦКИЙ	Л.Л. Седов – Н.И. Седовой	6123	1	1	whole_or_light_paragraph_chunks	low	1	0	0	0	0	0	0	0
3255	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Г.Ф. Попова	6106	1	1	question_answer_blocks	high	12	0	1	0	0	0	0	1
6825	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Б.З. Ливянта	6099	1	1	question_answer_blocks	high	18	0	1	0	1	0	0	1
5598	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса П.А. Коваленко	6092	1	1	question_answer_blocks	high	61	0	4	0	0	0	0	1
4935	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса В.А. Барута	6089	1	1	question_answer_blocks	high	46	0	1	0	0	0	0	1
4562	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса В.Д. Миронова	6083	1	1	question_answer_blocks	high	13	0	1	0	0	0	0	1
1726	special_report	КРЕМЛЕВСКОЕ ДЕЛО	Спецсообщение Г.Г. Ягоды И.В. Сталину с приложением протокола допроса М.С. Жалыбиной-Быковой (в качестве свидетеля)	6080	1	1	question_answer_blocks	high	22	0	2	0	0	1	0	1
5768	special_report	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Спецсообщение Г.Г. Ягоды И.В. Сталину с приложением заявления Г.Е. Зиновьева Г.С. Люшкову	6076	1	1	header_body_attachments	medium	1	0	9	0	0	2	0	1
5160	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса В.Я. Головского-Голощапова	6063	1	1	question_answer_blocks	high	32	0	1	0	0	0	0	1
5427	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса П.А. Коваленко	6062	1	1	question_answer_blocks	high	24	0	1	0	0	0	0	1
4809	letter	КРЕМЛЕВСКОЕ ДЕЛО	Письмо П.Ф. Зайцева Н.И. Ежову о недостатках при чистке аппарата ЦИК СССР	6051	1	1	question_answer_blocks	high	6	0	0	0	1	0	0	1
5466	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса П.Н. Нечаева	6043	1	1	question_answer_blocks	high	16	0	1	0	0	0	0	1
8715	plea_pardon	ПРОЦЕСС 2-12 МАРТА 1938 г.	Прошения Н.И. Бухарина в Президиум Верховного Совета СССР о помиловании	6035	1	1	whole_or_light_paragraph_chunks	low	1	0	5	0	0	0	0	1
4522	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Г.Е. Зиновьева	6034	1	1	whole_or_light_paragraph_chunks	low	1	0	1	0	0	0	0	1
7857	interrogation_protocol	ПРОЦЕСС 2-12 МАРТА 1938 г.	Протокол допроса Е.М. Рыбальченко	6007	1	1	question_answer_blocks	high	24	0	1	0	2	0	0	1
5425	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса А.М. Попова	5989	1	1	question_answer_blocks	high	33	0	2	0	0	0	0	1
1350	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса П.А. Николаева	5986	1	1	question_answer_blocks	high	9	0	1	0	2	0	0	1
5153	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса Л.И. Перельштейн	5984	1	1	question_answer_blocks	high	42	0	1	0	0	0	0	1
5479	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса П.А. Коваленко	5978	1	1	question_answer_blocks	high	34	0	2	0	0	0	0	1
2699	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса Л.В. Николаева	5968	1	1	question_answer_blocks	high	40	0	1	0	0	0	0	1
7196	interrogation_protocol	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Протокол допроса Л.С. Ассиновского	5966	1	1	question_answer_blocks	high	15	0	1	0	0	0	0	1
8628	letter	ПРОЦЕСС 2-12 МАРТА 1938 г.	Письмо Н.И. Бухарина членам Политбюро ЦК ВКП(б) и Н.И. Ежову	5966	1	1	whole_or_light_paragraph_chunks	low	0	0	1	0	0	0	0	1
5368	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса В.В. Досекина	5965	1	1	question_answer_blocks	high	54	0	1	0	0	0	0	1
5227	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса М.В. Дубовской	5949	1	1	question_answer_blocks	high	40	0	1	0	0	0	0	1
5155	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса К.К. Муханова	5944	1	1	question_answer_blocks	high	33	0	1	0	0	0	0	1
1734	memo_note	КРЕМЛЕВСКОЕ ДЕЛО	Докладная записка М.Ф. Шкирятова и З.М. Беленького И.В. Сталину о результатах проверки аппарата Секретариата ЦИК СССР	5920	1	1	header_body_attachments	medium	1	0	0	0	0	2	0	1
3366	statement	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Заявление И.П. Бакаева Я.С. Агранову	5920	1	1	question_answer_blocks	high	5	0	0	0	0	0	0	1
5023	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса М.В. Королькова	5913	1	1	question_answer_blocks	high	22	0	0	0	0	0	0	1
5821	interrogation_protocol	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Протокол допроса В.К. Жарикова	5912	1	1	question_answer_blocks	high	40	0	2	0	0	0	0	1
4903	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса А.И. Никитинской	5904	1	1	question_answer_blocks	high	56	0	1	0	0	0	0	1
7222	special_report	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола очной ставки между Ю.Л. Пятаковым и Я.Н. Дробнисом	5900	1	1	question_answer_blocks	high	28	0	4	0	0	1	0	1
5217	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса Л.А. Чернозубовой	5894	1	1	question_answer_blocks	high	22	0	1	0	0	0	0	1
5329	testimony	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Показания М.А. Нырчука	5891	1	1	question_answer_blocks	high	3	0	2	0	0	0	0	1
4508	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса П.А. Залуцкого	5869	1	1	whole_or_light_paragraph_chunks	low	0	0	1	0	0	0	0	1
5348	testimony	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Показания Я.С. Розанова	5865	1	1	question_answer_blocks	high	9	0	2	0	0	0	0	1
5786	memo_note	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Препроводительная записка Л.З. Мехлиса секретарям ЦК ВКП(б) Л.М. Кагановичу, А.А. Андрееву и Н.И. Ежову с приложением писем родственников осужденных на процессе троцкистско-зиновьевского центра	5859	1	1	whole_or_light_paragraph_chunks	low	0	0	2	0	0	1	2	1
3941	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса А.И. Анишева	5857	1	1	whole_or_light_paragraph_chunks	low	0	0	0	0	0	0	0	1
4830	memo_note	КРЕМЛЕВСКОЕ ДЕЛО	Записка Н.И. Ежова и З.М. Беленького в Политбюро ЦК ВКП(б) о результатах проверки финансовой отчетности по секретным расходам ЦИК СССР	5842	1	1	whole_or_light_paragraph_chunks	low	1	0	0	0	0	0	0	1
8549	statement	ПРОЦЕСС 2-12 МАРТА 1938 г.	Заявление Е.В. Цетлина И.В. Сталину	5837	1	1	whole_or_light_paragraph_chunks	low	0	0	1	0	0	0	1	1
4921	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса В.И. Козырева	5834	1	1	question_answer_blocks	high	73	0	2	0	0	0	0	1
3341	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса И.П. Бакаева	5821	1	1	question_answer_blocks	high	28	0	0	0	0	0	0	1
4440	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса И.С. Горшенина	5811	1	1	question_answer_blocks	high	4	0	1	0	0	0	0	1
5342	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса Б.М. Нижника	5786	1	1	question_answer_blocks	high	17	0	1	0	0	0	0	1
3042	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса Л.В. Николаева	5780	1	1	question_answer_blocks	high	14	0	0	0	0	0	0	1
4048	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Г.Е. Горбачева	5771	1	1	whole_or_light_paragraph_chunks	low	0	0	0	0	0	0	0	1
3261	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса С.М. Гессена	5766	1	1	question_answer_blocks	high	3	0	1	0	0	0	0	1
4870	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса И.П. Лукьянова	5760	1	1	question_answer_blocks	high	31	0	1	0	0	0	0	1
9899	letter	КРЕМЛЕВСКОЕ ДЕЛО	Письмо А. Соломатина Н.И. Ежову о А.С. Енукидзе	5759	1	1	whole_or_light_paragraph_chunks	low	0	0	1	0	0	0	1	1
5060	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса Я.В. Апушкина	5758	1	1	question_answer_blocks	high	17	0	1	0	0	0	0	1
6868	letter	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Письма Ш.М. Дволайцкого Н.И. Ежову и В.М. Молотову о знакомстве с М.В. Поздеевой и М.И. Лурье	5748	1	1	question_answer_blocks	high	3	0	1	0	0	0	1	1
4912	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса И.Е. Павлова	5746	1	1	question_answer_blocks	high	23	0	0	0	0	0	0	1
3311	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Д.Н. Ширяева	5742	1	1	question_answer_blocks	high	8	0	1	0	0	0	0	1
4349	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса А.И. Анишева	5742	1	1	whole_or_light_paragraph_chunks	low	1	0	0	0	0	0	0	1
5764	special_report	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Спецсообщение Г.Г. Ягоды Л.М. Кагановичу с приложением протокола допроса И.И. Рейнгольда	5737	1	1	question_answer_blocks	high	19	0	4	0	0	1	0	1
8228	testimony	ПРОЦЕСС 2-12 МАРТА 1938 г.	Протокол показаний А.Ф. Астровой	5720	1	1	question_answer_blocks	high	8	0	1	0	1	0	0	1
3904	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Г.И. Сафарова	5714	1	1	whole_or_light_paragraph_chunks	low	0	0	0	0	0	0	1	1
3183	confrontation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол очной ставки между Н.Н. Шатским и Л.В. Николаевым	5706	1	1	question_answer_blocks	high	46	0	1	0	0	0	0	1
5335	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса И.П. Крыженко	5679	1	1	question_answer_blocks	high	10	0	2	0	0	0	0	1
4968	special_report	КРЕМЛЕВСКОЕ ДЕЛО	Спецсообщение Я.С. Агранова Н.И. Ежову с приложением протокола допроса А.Ф. Шараповой	5671	1	1	question_answer_blocks	high	20	0	2	0	0	1	0	1
4934	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса Е.К. Мухановой	5655	1	1	question_answer_blocks	high	23	0	0	0	0	0	0	1
8369	conversation_recording	ПРОЦЕСС 2-12 МАРТА 1938 г.	Запись разговоров по объекту “В-87”	5653	1	1	whole_or_light_paragraph_chunks	low	0	0	2	0	0	0	0	1
3420	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Т.Д. Дмитриева	5643	1	1	question_answer_blocks	high	10	0	0	0	0	0	0	1
7428	memo_note	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Докладная записка М.И. Кахиани И.В. Сталину, Н.И. Ежову и Л.М. Кагановичу о И.Н. Маевском	5642	1	1	question_answer_blocks	high	4	0	2	0	0	1	1	1
5753	letter	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Письмо К.Б. Радека И.В. Сталину	5636	1	1	whole_or_light_paragraph_chunks	low	0	0	1	0	0	0	3	1
5140	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса А.Ф. Шараповой	5634	1	1	question_answer_blocks	high	32	0	1	0	0	0	0	1
8327	conversation_recording	ПРОЦЕСС 2-12 МАРТА 1938 г.	Запись разговоров по объекту “В-87”	5632	1	1	whole_or_light_paragraph_chunks	low	1	0	2	0	0	0	0	1
6152	letter	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Сопроводительное письмо И.И. Петухова Б.А. Двинскому с приложением письма С.А. Туровского К.Е. Ворошилову	5614	1	1	header_body_attachments	medium	0	0	1	0	1	2	0	1
11036	letter	ТРОЦКИЙ	Л.Л. Седов – Л.Д. Троцкому	5611	1	1	header_body_attachments	medium	0	0	0	0	0	2	0	0
4984	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса Н.Н. Мищенко	5605	1	1	question_answer_blocks	high	29	0	0	0	0	0	0	1
5114	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса М.К. Чернявского	5588	1	1	question_answer_blocks	high	16	0	0	0	0	0	0	1
6231	special_report	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса И.А. Мусульбаса	5588	1	1	question_answer_blocks	high	15	0	3	0	1	1	0	1
3062	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса Р.М. Кулишера	5577	1	1	question_answer_blocks	high	25	0	1	0	0	0	0	1
7407	letter	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Письмо Т.И. Глебовой Л.М. Кагановичу	5572	1	1	whole_or_light_paragraph_chunks	low	0	0	0	0	0	0	0	1
